_id,name,rel,customer,newCol1,newCol2,status,orderType,config,platform,accType,testedBy,submissionReason,reqDate,submissionDate,startDate,endDate,rolloverDate,rolloverDays,rolloverDaysH,waitingDays,waitingDaysH,testingDays,testingDaysH,reportNo,releaseDate,reviewedBy,codeCompare,newFW,tBugs,is_delete,user_id,date,__v
66ff8d975fd9b4586d603455,COC56.00 ,1.0,CESC,KEDL  ,0,Completed,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,SFF,TVM LT WC,AM,New firmware,2024-05-23T00:00:00.000Z,2024-05-23T00:00:00.000Z,2024-06-07T00:00:00.000Z,2024-06-11T00:00:00.000Z,2024-06-13T00:00:00.000Z,2.0,2.0,16.0,10.0,5.0,3.0,0,1970-01-01T00:00:00.000Z,AVM,0,yes,0.0,False,66ff8d975fd9b4586d603455,0,0
66ff8d975fd9b4586d603456,COT64.02,0.0,TPL,Ahmedabad,0,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,M3R,TVM LT WC,DK,Checklist Implementation ,2024-03-24T00:00:00.000Z,2024-05-24T00:00:00.000Z,2024-06-12T00:00:00.000Z,2024-06-12T00:00:00.000Z,2024-06-13T00:00:00.000Z,1.0,1.0,20.0,18.0,1.0,1.0,QER 109136,2024-06-14T00:00:00.000Z,VN,0,0,0.0,False,66ff8d975fd9b4586d603456,0,0
66ff8d975fd9b4586d603457,RH58.00,1.0,Adani,UPCL ,Quectel,Subs Itr rel,DLMS Order,"1PH 10-60A,  Cl.1.0",CYGNUS,SMART,VN,bug fixed,2024-05-13T00:00:00.000Z,2024-05-24T00:00:00.000Z,2024-05-28T00:00:00.000Z,2024-05-31T00:00:00.000Z,2024-06-03T00:00:00.000Z,3.0,2.0,5.0,2.0,4.0,4.0,0,1970-01-01T00:00:00.000Z,AVM,0,0,0.0,False,66ff8d975fd9b4586d603457,0,0
66ff8d975fd9b4586d603458,CAO01700,5.0,GMR,DVVNL,0,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-100A,CHRONAS,SMART,San,bug fixed,2024-04-08T00:00:00.000Z,2024-05-24T00:00:00.000Z,2024-05-24T00:00:00.000Z,2024-05-24T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,1.0,0.0,1.0,1.0,QER-109105,2024-05-27T00:00:00.000Z,BHR,0,0,0.0,False,66ff8d975fd9b4586d603458,0,0
66ff8d975fd9b4586d603459,RH06.02,1.0,JKPDD ,JKPDD ,0,Released,DLMS Order,"1PH 10-60A,  Cl.1.0",CYGNUS,SMART,VN,bug fixed,2024-05-13T00:00:00.000Z,2024-05-24T00:00:00.000Z,2024-05-27T00:00:00.000Z,2024-05-27T00:00:00.000Z,2024-05-29T00:00:00.000Z,2.0,2.0,4.0,2.0,1.0,1.0,108842(2),2024-05-29T00:00:00.000Z,DK,0,0,0.0,False,66ff8d975fd9b4586d603459,0,0
66ff8d975fd9b4586d60345a,RH47.00,2.0,Adani,APEPDCL,0,Subs Itr rel,DLMS Order,"1PH 10-60A,  Cl.1.0",CYGNUS,SMART,AVM,bug fixed,2024-04-01T00:00:00.000Z,2024-05-24T00:00:00.000Z,2024-06-04T00:00:00.000Z,2024-06-07T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,12.0,2.0,4.0,4.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d60345a,0,0
66ff8d975fd9b4586d60345b,nLo031.16,16.0,Techno,MPPKVVCL Indore ,DI,Released,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,VN,bug fixed,2024-01-04T00:00:00.000Z,2024-05-24T00:00:00.000Z,2024-05-24T00:00:00.000Z,2024-05-27T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,1.0,0.0,4.0,2.0,QER-109092(1),2024-05-27T00:00:00.000Z,BCP,0,0,0.0,False,66ff8d975fd9b4586d60345b,0,0
66ff8d975fd9b4586d60345c,HHo002.12,12.0,Techno,MPPKVVCL Indore ,0,Released,DLMS Order, 3P4W HTCT Cl 0.2 5-10A,NORTEM,SMART,BCP,bug fixed,2024-05-24T00:00:00.000Z,2024-05-24T00:00:00.000Z,2024-05-24T00:00:00.000Z,2024-05-24T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,1.0,0.0,0.5,1.0,109091(1),2024-05-27T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d60345c,0,0
66ff8d975fd9b4586d60345d,RH56.02,0.0,Adani,NBPDCL ,0,Released,DLMS Order,"1Ph 10-60A , Cl.1.0",CYGNUS,SMART,ABK,code compare,2024-04-29T00:00:00.000Z,2024-05-24T00:00:00.000Z,2024-05-27T00:00:00.000Z,2024-05-27T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,4.0,1.0,1.0,1.0,QER-109063(2),2024-05-27T00:00:00.000Z,0,yes,0,0.0,False,66ff8d975fd9b4586d60345d,0,0
66ff8d975fd9b4586d60345e,CBO019.00,2.0,Adani,APEPDCL ,4G,Subs Itr rel,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,AVM,New firmware,2024-03-15T00:00:00.000Z,2024-05-24T00:00:00.000Z,2024-05-27T00:00:00.000Z,2024-05-31T00:00:00.000Z,2024-06-04T00:00:00.000Z,4.0,2.0,4.0,2.0,5.0,5.0,0,1970-01-01T00:00:00.000Z,VK,0,yes,0.0,False,66ff8d975fd9b4586d60345e,0,0
66ff8d975fd9b4586d60345f,RH46.02,0.0,Adani,APDCL,0,Released,DLMS Order,"1Ph 5-30A , Cl.1.0",CYGNUS,SMART,NB,code compare,2024-04-22T00:00:00.000Z,2024-05-24T00:00:00.000Z,2024-05-27T00:00:00.000Z,2024-05-27T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,4.0,2.0,1.0,1.0,QER-109051(3),2024-05-27T00:00:00.000Z,0,yes,0,0.0,False,66ff8d975fd9b4586d60345f,0,0
66ff8d975fd9b4586d603460,HHo007.00,0.0,Adani,MSEDCL,0,Exp Next Itr,DLMS Order, 3P4W HTCT Cl 0.5 5-10A,NORTEM,SMART,BHR,Firmware HHO004.03 modified ,2024-05-24T00:00:00.000Z,2024-05-24T00:00:00.000Z,2024-05-28T00:00:00.000Z,2024-05-31T00:00:00.000Z,2024-06-06T00:00:00.000Z,6.0,3.0,5.0,3.0,4.0,4.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d603460,0,0
66ff8d975fd9b4586d603461,HHo009.00,0.0,Adani,MSEDCL,w/o DI,Withdrawn,DLMS Order, 3P4W HTCT Cl 0.2 5-10A,NORTEM,SMART,0,New firmware,2024-05-24T00:00:00.000Z,2024-05-24T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,0.0,0.0,1.0,0.0,0,1970-01-01T00:00:00.000Z,0,0,yes,0.0,False,66ff8d975fd9b4586d603461,0,0
66ff8d975fd9b4586d603462,COT71.01,1.0,TPL,Bhiwandi,0,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,M3R,TVM LT WC,BCP,CTT changes 4.3,2024-05-24T00:00:00.000Z,2024-05-24T00:00:00.000Z,2024-05-27T00:00:00.000Z,2024-05-27T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,4.0,2.0,1.0,1.0,108782(1),2024-05-28T00:00:00.000Z,VN,0,0,0.0,False,66ff8d975fd9b4586d603462,0,0
66ff8d975fd9b4586d603463,CAO01800,0.0,GMR,PuVVNL ,0,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-100A,CHRONAS,SMART,San,code compare,2024-05-24T00:00:00.000Z,2024-05-24T00:00:00.000Z,2024-05-24T00:00:00.000Z,2024-05-24T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,1.0,0.0,1.0,1.0,QER-109104,2024-05-27T00:00:00.000Z,0,yes,0,0.0,False,66ff8d975fd9b4586d603463,0,0
66ff8d975fd9b4586d603464,RH48.01,0.0,Adani,MSEDCL,0,Released,DLMS Order,"1PH 10-60A,  Cl.1.0",CYGNUS,SMART,VN,code compare,2024-05-24T00:00:00.000Z,2024-05-24T00:00:00.000Z,2024-05-27T00:00:00.000Z,2024-05-27T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,4.0,2.0,1.0,1.0,QER-109084(1),2024-05-27T00:00:00.000Z,0,yes,0,0.0,False,66ff8d975fd9b4586d603464,0,0
66ff8d975fd9b4586d603465,RF14.01,0.0,TPSODL,TPSODL,0,Released,DLMS Order,"1PH 10-60A,  Cl.1.0",SFF,ENM,DK,cr changes,2024-05-27T00:00:00.000Z,2024-05-27T00:00:00.000Z,2024-05-28T00:00:00.000Z,2024-05-29T00:00:00.000Z,2024-05-31T00:00:00.000Z,2.0,2.0,2.0,1.0,2.0,2.0,QER-108949(1),2024-05-31T00:00:00.000Z,BCP,0,0,0.0,False,66ff8d975fd9b4586d603465,0,0
66ff8d975fd9b4586d603466,HHo004.04,4.0,Adani,MSEDCL,0,Subs Itr rel,DLMS Order, 3P4W HTCT Cl 0.5 5-10A,NORTEM,SMART,AM,bug fixed,2024-04-15T00:00:00.000Z,2024-05-27T00:00:00.000Z,2024-05-28T00:00:00.000Z,2024-05-29T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,2.0,1.0,2.0,2.0,0,1970-01-01T00:00:00.000Z,AVM,0,0,0.0,False,66ff8d975fd9b4586d603466,0,0
66ff8d975fd9b4586d603467,nLo061.00,0.0,GMR,DVVNL,0,Exp Next Itr,DLMS Order,3P4W LTCT 240V 5-10A,NORTEM,SMART,AVM,New firmware,2024-05-27T00:00:00.000Z,2024-05-27T00:00:00.000Z,2024-06-14T00:00:00.000Z,2024-06-19T00:00:00.000Z,2024-06-25T00:00:00.000Z,6.0,3.0,19.0,13.0,6.0,4.0,0,1970-01-01T00:00:00.000Z,BHR,0,yes,0.0,False,66ff8d975fd9b4586d603467,0,0
66ff8d975fd9b4586d603468,CBO021.01,1.0,Intellismart,MGVCL,4G,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,AM,code compare,2024-05-17T00:00:00.000Z,2024-05-28T00:00:00.000Z,2024-05-28T00:00:00.000Z,2024-05-28T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,1.0,0.0,1.0,0.5,109089(1),2024-05-28T00:00:00.000Z,0,yes,0,0.0,False,66ff8d975fd9b4586d603468,0,0
66ff8d975fd9b4586d603469,CBO016.01,0.0,NCC,NBPDCL,0,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,AM,code compare,2024-05-28T00:00:00.000Z,2024-05-28T00:00:00.000Z,2024-05-28T00:00:00.000Z,2024-05-28T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,1.0,0.0,1.0,0.5,109067(2),2024-05-28T00:00:00.000Z,0,yes,0,0.0,False,66ff8d975fd9b4586d603469,0,0
66ff8d975fd9b4586d60346a,nLo059.03,3.0,Adani,MSEDCL,w/o DI,Released,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,AM,New firmware,2024-05-29T00:00:00.000Z,2024-05-29T00:00:00.000Z,2024-05-31T00:00:00.000Z,2024-06-05T00:00:00.000Z,2024-06-06T00:00:00.000Z,1.0,1.0,3.0,1.0,6.0,4.0,QER-109127,2024-06-10T00:00:00.000Z,SAN,0,yes,0.0,False,66ff8d975fd9b4586d60346a,0,0
66ff8d975fd9b4586d60346b,CAO01600,2.0,Adani,AEML,Nbiot,Subs Itr rel,DLMS Order, 3P4W LTWC Cl 1.0 10-100A,CHRONAS,SMART,SS,bug fixed,2024-03-04T00:00:00.000Z,2024-05-30T00:00:00.000Z,2024-05-31T00:00:00.000Z,2024-06-05T00:00:00.000Z,2024-06-06T00:00:00.000Z,1.0,1.0,2.0,1.0,6.0,4.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d60346b,0,0
66ff8d975fd9b4586d60346c,CBO012.00,4.0,Intellismart,DGVCL,0,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,VK,code compare,2024-05-30T00:00:00.000Z,2024-05-30T00:00:00.000Z,2024-05-30T00:00:00.000Z,2024-05-30T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,1.0,0.0,1.0,0.5,QER-109002(2),2024-06-04T00:00:00.000Z,0,yes,0,0.0,False,66ff8d975fd9b4586d60346c,0,0
66ff8d975fd9b4586d60346d,CBO023.00,4.0,Adani,UPCL ,4G,Subs Itr rel,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,BCP,bug fixed,2024-05-10T00:00:00.000Z,2024-05-30T00:00:00.000Z,2024-05-31T00:00:00.000Z,2024-05-31T00:00:00.000Z,2024-06-04T00:00:00.000Z,4.0,2.0,2.0,1.0,1.0,1.0,0,1970-01-01T00:00:00.000Z,SS,0,0,0.0,False,66ff8d975fd9b4586d60346d,0,0
66ff8d975fd9b4586d60346e,CON13.00,0.0,ESP,ESP,0,Subs Itr rel,DLMS Order, 3P 4W- SFF-LT 5-10A,SFF,TVM LT 0.5,DK,platform conversion (kwh meter),2024-05-30T00:00:00.000Z,2024-05-30T00:00:00.000Z,2024-06-06T00:00:00.000Z,2024-06-06T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,8.0,4.0,1.0,1.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d60346e,0,0
66ff8d975fd9b4586d60346f,COP17.00,1.0,ESP,ESP,0,Subs Itr rel,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,VENUS,TVM LT WC,DK,platform conversion (kwh meter),2024-05-30T00:00:00.000Z,2024-05-30T00:00:00.000Z,2024-06-06T00:00:00.000Z,2024-06-06T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,8.0,4.0,1.0,1.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d60346f,0,0
66ff8d975fd9b4586d603470,COP16.00,1.0,ESP,ESP,0,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,VENUS,TVM LT WC,DK,platform conversion (kwh meter),2024-05-30T00:00:00.000Z,2024-05-30T00:00:00.000Z,2024-06-06T00:00:00.000Z,2024-06-06T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,8.0,4.0,1.0,1.0,QER-109154,2024-07-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d603470,0,0
66ff8d975fd9b4586d603471,COT73.01,0.0,TPL,Ahmedabad,0,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,M3R,TVM LT WC,ABK,CTT changes 4.3,2024-05-30T00:00:00.000Z,2024-05-30T00:00:00.000Z,2024-05-31T00:00:00.000Z,2024-05-31T00:00:00.000Z,2024-06-03T00:00:00.000Z,3.0,1.0,2.0,0.0,1.0,1.0,QER-109132,2024-06-13T00:00:00.000Z,DK,0,0,0.0,False,66ff8d975fd9b4586d603471,0,0
66ff8d975fd9b4586d603472,COT70.02,0.0,TPL,Surat,0,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,M3R,TVM LT WC,DK,Display and CTT changes,2024-05-31T00:00:00.000Z,2024-05-31T00:00:00.000Z,2024-06-05T00:00:00.000Z,2024-06-05T00:00:00.000Z,2024-06-06T00:00:00.000Z,1.0,1.0,6.0,3.0,1.0,1.0,108757(2),2024-06-07T00:00:00.000Z,BCP,0,0,0.0,False,66ff8d975fd9b4586d603472,0,0
66ff8d975fd9b4586d603473,nLo041.07,7.0,Iskraemeco ,UGVCL,(consumer with DI without 200/5 ratio),Subs Itr rel,DLMS Order,3P4W LTCT 240V 5-10A,NORTEM,SMART,VN,bug fixed,2024-03-19T00:00:00.000Z,2024-05-31T00:00:00.000Z,2024-06-03T00:00:00.000Z,2024-06-03T00:00:00.000Z,2024-06-05T00:00:00.000Z,2.0,2.0,4.0,1.0,1.0,1.0,0,1970-01-01T00:00:00.000Z,SAN,0,0,0.0,False,66ff8d975fd9b4586d603473,0,0
66ff8d975fd9b4586d603474,CBO016.02,0.0,NCC,NBPDCL,0,Subs Itr rel,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,BCP,Firmware modified for Quectel module,2024-05-31T00:00:00.000Z,2024-05-31T00:00:00.000Z,2024-06-04T00:00:00.000Z,2024-06-04T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,5.0,2.0,1.0,1.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d603474,0,0
66ff8d975fd9b4586d603475,nHo039.12,12.0,Adani ,NBPDCL,0,Released,DLMS Order,3P4W HTCT 63.5V 5-10A,NORTEM,SMART,VK,code compare,2024-05-31T00:00:00.000Z,2024-05-31T00:00:00.000Z,2024-05-31T00:00:00.000Z,2024-05-31T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,1.0,0.0,1.0,0.5,QER-109069(1),2024-05-31T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d603475,0,0
66ff8d975fd9b4586d603476,CBO024.00,0.0,Intellismart,APDCL,4G,Subs Itr rel,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,BCP,New firmware,2024-05-31T00:00:00.000Z,2024-05-31T00:00:00.000Z,2024-06-06T00:00:00.000Z,2024-06-08T00:00:00.000Z,2024-06-10T00:00:00.000Z,2.0,2.0,7.0,3.0,3.0,3.0,0,1970-01-01T00:00:00.000Z,VK,0,yes,0.0,False,66ff8d975fd9b4586d603476,0,0
66ff8d975fd9b4586d603477,CBO017.00,3.0,Adani,APDCL,0,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,AVM,bug fixed,2024-03-12T00:00:00.000Z,2024-05-31T00:00:00.000Z,2024-06-03T00:00:00.000Z,2024-06-04T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,4.0,2.0,2.0,2.0,QER-109129,2024-06-11T00:00:00.000Z,AM,0,0,0.0,False,66ff8d975fd9b4586d603477,0,0
66ff8d975fd9b4586d603478,nLo044.00,0.0,TPCL,TPCL,4G,Subs Itr rel,DLMS Order,3P4W LTCT 240V 5-10A,NORTEM,SMART,BHR,New firmware,2024-06-01T00:00:00.000Z,2024-06-01T00:00:00.000Z,2024-06-03T00:00:00.000Z,2024-06-06T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,3.0,1.0,4.0,4.0,0,1970-01-01T00:00:00.000Z,0,0,yes,0.0,False,66ff8d975fd9b4586d603478,0,0
66ff8d975fd9b4586d603479,HHo004.05,5.0,Adani,MSEDCL,0,Subs Itr rel,DLMS Order, 3P4W HTCT Cl 0.5 5-10A,NORTEM,SMART,BCP,bug fixed,2024-04-15T00:00:00.000Z,2024-06-01T00:00:00.000Z,2024-06-03T00:00:00.000Z,2024-06-03T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,3.0,1.0,1.0,1.0,0,1970-01-01T00:00:00.000Z,BHR,yes,0,0.0,False,66ff8d975fd9b4586d603479,0,0
66ff8d975fd9b4586d60347a,CBO020.00,1.0,Intellismart,DGVCL,0,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,VN,bug fixed,2024-03-15T00:00:00.000Z,2024-06-01T00:00:00.000Z,2024-06-06T00:00:00.000Z,2024-06-10T00:00:00.000Z,2024-06-11T00:00:00.000Z,1.0,1.0,6.0,3.0,5.0,3.0,QER-109143,2024-06-21T00:00:00.000Z,BCP,0,0,0.0,False,66ff8d975fd9b4586d60347a,0,0
66ff8d975fd9b4586d60347b,nLo057.00,0.0,Adani,APEPDCL,4G,Subs Itr rel,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,VK,New firmware,2024-06-04T00:00:00.000Z,2024-06-04T00:00:00.000Z,2024-06-10T00:00:00.000Z,2024-06-14T00:00:00.000Z,2024-06-18T00:00:00.000Z,4.0,2.0,7.0,3.0,5.0,5.0,0,1970-01-01T00:00:00.000Z,0,0,yes,0.0,False,66ff8d975fd9b4586d60347b,0,0
66ff8d975fd9b4586d60347c,CBO016.02,1.0,NCC,NBPDCL,0,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,BCP,Bug fixed,2024-05-31T00:00:00.000Z,2024-06-05T00:00:00.000Z,2024-06-05T00:00:00.000Z,2024-06-05T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,1.0,0.0,1.0,1.0,109067(3),2024-06-06T00:00:00.000Z,DK,0,0,0.0,False,66ff8d975fd9b4586d60347c,0,0
66ff8d975fd9b4586d60347d,nLo047.01,1.0,Montecarlo ,MSEDCL,"4G, DI",Subs Itr rel,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,San,New firmware,2024-06-05T00:00:00.000Z,2024-06-05T00:00:00.000Z,2024-06-06T00:00:00.000Z,2024-06-13T00:00:00.000Z,2024-06-14T00:00:00.000Z,1.0,1.0,2.0,1.0,8.0,6.0,0,1970-01-01T00:00:00.000Z,SR,0,yes,0.0,False,66ff8d975fd9b4586d60347d,0,0
66ff8d975fd9b4586d60347e,nLo048.01,1.0,Montecarlo ,MSEDCL,"4G, w/o DI",Withdrawn,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,0,Firmware nLo047.01 modified for Cr changes,2024-06-05T00:00:00.000Z,2024-06-05T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,0.0,0.0,1.0,0.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d60347e,0,0
66ff8d975fd9b4586d60347f,CBO019.00,3.0,Adani,APEPDCL ,4G,Subs Itr rel,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,BHR,Bug fixed,2024-03-15T00:00:00.000Z,2024-06-06T00:00:00.000Z,2024-06-07T00:00:00.000Z,2024-06-11T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,2.0,1.0,5.0,3.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d60347f,0,0
66ff8d975fd9b4586d603480,RH59.00,2.0,Intellismart,APDCL,0,Released,DLMS Order,"1Ph 5-30A , Cl.1.0",CYGNUS,SMART,SR,Bug fixed,2024-05-16T00:00:00.000Z,2024-06-06T00:00:00.000Z,2024-06-07T00:00:00.000Z,2024-06-07T00:00:00.000Z,2024-06-08T00:00:00.000Z,1.0,1.0,2.0,0.0,1.0,1.0,QER-109126,2024-06-10T00:00:00.000Z,AVM,0,0,0.0,False,66ff8d975fd9b4586d603480,0,0
66ff8d975fd9b4586d603481,COT62.01,0.0,TPL,Surat,0,Subs Itr rel,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,M3R,TVM LT WC,DK,CR changes,2024-06-06T00:00:00.000Z,2024-06-06T00:00:00.000Z,2024-06-12T00:00:00.000Z,2024-06-12T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,7.0,4.0,1.0,1.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d603481,0,0
66ff8d975fd9b4586d603482,HHo004.06,6.0,Adani,MSEDCL,0,Released,DLMS Order, 3P4W HTCT Cl 0.5 5-10A,NORTEM,SMART,DK,bug fixed,2024-04-15T00:00:00.000Z,2024-06-07T00:00:00.000Z,2024-06-07T00:00:00.000Z,2024-06-07T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,1.0,0.0,1.0,1.0,109124,2024-06-07T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d603482,0,0
66ff8d975fd9b4586d603483,CBO023.00,5.0,Adani,UPCL ,4G,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,DK,bug fixed,2024-05-10T00:00:00.000Z,2024-06-07T00:00:00.000Z,2024-06-10T00:00:00.000Z,2024-06-10T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,4.0,2.0,1.0,1.0,109128,2024-06-11T00:00:00.000Z,BHR,0,0,0.0,False,66ff8d975fd9b4586d603483,0,0
66ff8d975fd9b4586d603484,nLo044.01,1.0,TPCL,TPCL,4G,Subs Itr rel,DLMS Order,3P4W LTCT 240V 5-10A,NORTEM,SMART,SS,bug fixed,2024-06-01T00:00:00.000Z,2024-06-10T00:00:00.000Z,2024-06-10T00:00:00.000Z,2024-06-12T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,1.0,1.0,3.0,3.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d603484,0,0
66ff8d975fd9b4586d603485,CBO024.00,0.0,Intellismart,APDCL,4G,Withdrawn,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,BCP,bug fixed,2024-05-31T00:00:00.000Z,2024-06-10T00:00:00.000Z,2024-06-10T00:00:00.000Z,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,1.0,0.0,0.0,0.0,0,1970-01-01T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d603485,0,0
66ff8d975fd9b4586d603486,nLo033.05,5.0,Adani,UPCL ,4G+DI,Released,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,VN,CR changes,2024-06-10T00:00:00.000Z,2024-06-10T00:00:00.000Z,2024-06-10T00:00:00.000Z,2024-06-10T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,1.0,0.0,1.0,1.0,109099(1)            ,2024-06-11T00:00:00.000Z,DK,0,0,0.0,False,66ff8d975fd9b4586d603486,0,0
66ff8d975fd9b4586d603487,nLo034.05,5.0,Adani,UPCL ,4G,Released,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,VN,CR changes,2024-06-10T00:00:00.000Z,2024-06-10T00:00:00.000Z,2024-06-11T00:00:00.000Z,2024-06-11T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,2.0,1.0,1.0,1.0,109111(1),2024-06-11T00:00:00.000Z,0,0,0,0.0,False,66ff8d975fd9b4586d603487,0,0
66ff8d975fd9b4586d603488,nLo041.08,8.0,Iskraemeco ,UGVCL,(consumer with DI without 200/5 ratio),Released,DLMS Order,3P4W LTCT 240V 5-10A,NORTEM,SMART,DK,bug fixed,2024-03-19T00:00:00.000Z,2024-06-10T00:00:00.000Z,2024-06-11T00:00:00.000Z,2024-06-11T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,2.0,1.0,1.0,1.0,QER 109134,2024-06-14T00:00:00.000Z,SAN,0,0,0.0,False,66ff8d975fd9b4586d603488,0,0
66ff8d975fd9b4586d603489,CBO024.00,1.0,Intellismart,APDCL,4G,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,BCP,bug fixed,2024-05-31T00:00:00.000Z,2024-06-10T00:00:00.000Z,2024-06-11T00:00:00.000Z,2024-06-11T00:00:00.000Z,1970-01-01T00:00:00.000Z,0.0,0.0,2.0,0.0,1.0,1.0,109130,2024-06-11T00:00:00.000Z,SAN,0,0,0.0,False,66ff8d975fd9b4586d603489,0,0
